enterprise_id,date,industry,product,enterprise_type,daily_output_ton,daily_energy_kgce,daily_power_kwh,daily_coal_kg,daily_gas_m3,utilization_rate,unit_energy_kgce_per_ton
FERT_B_001,2024-07-29,化肥,尿素,B类,1466.23,183278.67,977361.57,0.0,55121.4,85.9,125.0
FERT_B_001,2024-07-30,化肥,尿素,B类,1546.0,193249.9,1018982.01,0.0,58120.27,85.9,125.0
FERT_B_001,2024-07-31,化肥,尿素,B类,1724.87,215609.23,1187636.91,0.0,64844.88,85.9,125.0
FERT_B_001,2024-08-01,化肥,尿素,B类,1570.21,196275.7,1061428.81,0.0,59030.29,85.9,125.0
FERT_B_001,2024-08-02,化肥,尿素,B类,1611.31,201413.41,1129424.76,0.0,60575.46,85.9,125.0
FERT_B_001,2024-08-03,化肥,尿素,B类,746.19,93273.72,487687.52,0.0,28052.25,85.9,125.0
FERT_B_001,2024-08-04,化肥,尿素,B类,837.03,104628.7,548450.2,0.0,31467.28,85.9,125.0
FERT_B_001,2024-08-05,化肥,尿素,B类,1318.52,164814.77,911855.7,0.0,49568.35,85.9,125.0
FERT_B_001,2024-08-06,化肥,尿素,B类,1758.49,219811.58,1149964.05,0.0,66108.75,85.9,125.0
FERT_B_001,2024-08-07,化肥,尿素,B类,1343.44,167930.12,911849.28,0.0,50505.3,85.9,125.0
FERT_B_001,2024-08-08,化肥,尿素,B类,1257.07,157133.24,834771.2,0.0,47258.12,85.9,125.0
FERT_B_001,2024-08-09,化肥,尿素,B类,1664.89,208111.28,1075261.79,0.0,62589.86,85.9,125.0
FERT_B_001,2024-08-10,化肥,尿素,B类,659.88,82485.09,450796.09,0.0,24807.55,85.9,125.0
FERT_B_001,2024-08-11,化肥,尿素,B类,502.73,62840.98,344608.09,0.0,18899.54,85.9,125.0
FERT_B_001,2024-08-12,化肥,尿素,B类,1809.04,226130.28,1180436.19,0.0,68009.11,85.9,125.0
FERT_B_001,2024-08-13,化肥,尿素,B类,1503.07,187883.38,1038373.62,0.0,56506.28,85.9,125.0
FERT_B_001,2024-08-14,化肥,尿素,B类,1537.94,192242.93,999865.8,0.0,57817.42,85.9,125.0
FERT_B_001,2024-08-15,化肥,尿素,B类,1716.12,214515.43,1102345.06,0.0,64515.92,85.9,125.0
FERT_B_001,2024-08-16,化肥,尿素,B类,1430.42,178802.95,927443.58,0.0,53775.32,85.9,125.0
FERT_B_001,2024-08-17,化肥,尿素,B类,694.91,86863.64,448070.47,0.0,26124.4,85.9,125.0
FERT_B_001,2024-08-18,化肥,尿素,B类,702.89,87860.84,464690.92,0.0,26424.31,85.9,125.0
FERT_B_001,2024-08-19,化肥,尿素,B类,1516.45,189555.81,992578.27,0.0,57009.27,85.9,125.0
FERT_B_001,2024-08-20,化肥,尿素,B类,1260.77,157596.12,882392.6,0.0,47397.33,85.9,125.0
FERT_B_001,2024-08-21,化肥,尿素,B类,1344.82,168101.95,937675.35,0.0,50556.98,85.9,125.0
FERT_B_001,2024-08-22,化肥,尿素,B类,1430.4,178799.49,943306.19,0.0,53774.28,85.9,125.0
FERT_B_001,2024-08-23,化肥,尿素,B类,1657.98,207247.01,1115892.09,0.0,62329.93,85.9,125.0
FERT_B_001,2024-08-24,化肥,尿素,B类,1038.04,129754.43,700074.81,0.0,39023.89,85.9,125.0
FERT_B_001,2024-08-25,化肥,尿素,B类,1030.22,128778.0,670866.18,0.0,38730.23,85.9,125.0
FERT_B_001,2024-08-26,化肥,尿素,B类,1680.37,210046.71,1112120.19,0.0,63171.94,85.9,125.0
FERT_B_001,2024-08-27,化肥,尿素,B类,1777.14,222142.5,1196389.95,0.0,66809.77,85.9,125.0
FERT_B_001,2024-08-28,化肥,尿素,B类,1667.32,208415.6,1116883.3,0.0,62681.38,85.9,125.0
FERT_B_001,2024-08-29,化肥,尿素,B类,1213.99,151748.59,815928.25,0.0,45638.67,85.9,125.0
FERT_B_001,2024-08-30,化肥,尿素,B类,1257.19,157149.36,834628.08,0.0,47262.96,85.9,125.0
FERT_B_001,2024-08-31,化肥,尿素,B类,521.02,65127.0,356913.56,0.0,19587.07,85.9,125.0
FERT_B_001,2024-09-01,化肥,尿素,B类,1009.2,126150.55,600417.81,0.0,37940.02,85.9,125.0
FERT_B_001,2024-09-02,化肥,尿素,B类,1629.47,203684.14,962877.85,0.0,61258.39,85.9,125.0
FERT_B_001,2024-09-03,化肥,尿素,B类,1840.04,230005.34,1123140.51,0.0,69174.54,85.9,125.0
FERT_B_001,2024-09-04,化肥,尿素,B类,1393.01,174126.36,887634.43,0.0,52368.83,85.9,125.0
FERT_B_001,2024-09-05,化肥,尿素,B类,1794.78,224347.7,1073932.26,0.0,67472.99,85.9,125.0
FERT_B_001,2024-09-06,化肥,尿素,B类,1828.22,228528.1,1105248.35,0.0,68730.26,85.9,125.0
FERT_B_001,2024-09-07,化肥,尿素,B类,480.63,60078.95,280972.24,0.0,18068.86,85.9,125.0
FERT_B_001,2024-09-08,化肥,尿素,B类,1098.19,137274.0,647730.89,0.0,41285.41,85.9,125.0
FERT_B_001,2024-09-09,化肥,尿素,B类,1378.12,172264.39,845552.64,0.0,51808.84,85.9,125.0
FERT_B_001,2024-09-10,化肥,尿素,B类,1625.3,203162.9,1037684.65,0.0,61101.62,85.9,125.0
FERT_B_001,2024-09-11,化肥,尿素,B类,1483.36,185419.53,926113.74,0.0,55765.27,85.9,125.0
FERT_B_001,2024-09-12,化肥,尿素,B类,1510.62,188826.93,967760.69,0.0,56790.05,85.9,125.0
FERT_B_001,2024-09-13,化肥,尿素,B类,1758.72,219839.81,1063116.52,0.0,66117.24,85.9,125.0
FERT_B_001,2024-09-14,化肥,尿素,B类,1041.85,130230.63,651423.4,0.0,39167.11,85.9,125.0
FERT_B_001,2024-09-15,化肥,尿素,B类,937.04,117129.72,586106.16,0.0,35226.98,85.9,125.0
FERT_B_001,2024-09-16,化肥,尿素,B类,1465.94,183242.17,934925.88,0.0,55110.43,85.9,125.0
FERT_B_001,2024-09-17,化肥,尿素,B类,1788.79,223599.06,1094683.3,0.0,67247.84,85.9,125.0
FERT_B_001,2024-09-18,化肥,尿素,B类,1598.59,199823.67,1020871.08,0.0,60097.35,85.9,125.0
FERT_B_001,2024-09-19,化肥,尿素,B类,1716.49,214561.48,1049956.3,0.0,64529.77,85.9,125.0
FERT_B_001,2024-09-20,化肥,尿素,B类,1272.21,159026.4,802720.43,0.0,47827.49,85.9,125.0
FERT_B_001,2024-09-21,化肥,尿素,B类,1036.17,129521.82,627441.34,0.0,38953.93,85.9,125.0
FERT_B_001,2024-09-22,化肥,尿素,B类,656.17,82020.96,384940.58,0.0,24667.96,85.9,125.0
FERT_B_001,2024-09-23,化肥,尿素,B类,1618.31,202288.72,991440.53,0.0,60838.71,85.9,125.0
FERT_B_001,2024-09-24,化肥,尿素,B类,1511.39,188923.18,903804.0,0.0,56819.0,85.9,125.0
FERT_B_001,2024-09-25,化肥,尿素,B类,1339.91,167489.07,837147.64,0.0,50372.65,85.9,125.0
FERT_B_001,2024-09-26,化肥,尿素,B类,1459.24,182405.18,873124.46,0.0,54858.7,85.9,125.0
FERT_B_001,2024-09-27,化肥,尿素,B类,1761.2,220149.58,1109782.55,0.0,66210.4,85.9,125.0
FERT_B_001,2024-09-28,化肥,尿素,B类,632.8,79100.23,390715.83,0.0,23789.54,85.9,125.0
FERT_B_001,2024-09-29,化肥,尿素,B类,667.87,83484.12,412279.65,0.0,25108.01,85.9,125.0
FERT_B_001,2024-09-30,化肥,尿素,B类,1395.4,174424.8,809406.66,0.0,52458.59,85.9,125.0
FERT_B_001,2024-10-01,化肥,尿素,B类,1586.48,198309.57,954067.42,0.0,59641.98,85.9,125.0
FERT_B_001,2024-10-02,化肥,尿素,B类,1331.99,166498.37,779094.01,0.0,50074.7,85.9,125.0
FERT_B_001,2024-10-03,化肥,尿素,B类,1416.45,177056.4,831877.78,0.0,53250.05,85.9,125.0
FERT_B_001,2024-10-04,化肥,尿素,B类,1405.65,175705.78,871234.77,0.0,52843.84,85.9,125.0
FERT_B_001,2024-10-05,化肥,尿素,B类,637.2,79649.65,381046.17,0.0,23954.78,85.9,125.0
FERT_B_001,2024-10-06,化肥,尿素,B类,552.88,69110.39,347909.6,0.0,20785.08,85.9,125.0
FERT_B_001,2024-10-07,化肥,尿素,B类,1321.02,165127.81,833514.44,0.0,49662.5,85.9,125.0
FERT_B_001,2024-10-08,化肥,尿素,B类,1321.78,165222.58,801292.71,0.0,49691.0,85.9,125.0
FERT_B_001,2024-10-09,化肥,尿素,B类,1558.9,194862.5,922636.47,0.0,58605.26,85.9,125.0
FERT_B_001,2024-10-10,化肥,尿素,B类,1247.86,155982.61,753479.45,0.0,46912.06,85.9,125.0
FERT_B_001,2024-10-11,化肥,尿素,B类,1756.65,219581.7,1035587.24,0.0,66039.61,85.9,125.0
FERT_B_001,2024-10-12,化肥,尿素,B类,677.83,84729.35,420485.46,0.0,25482.51,85.9,125.0
FERT_B_001,2024-10-13,化肥,尿素,B类,659.97,82496.29,404767.09,0.0,24810.91,85.9,125.0
FERT_B_001,2024-10-14,化肥,尿素,B类,1722.44,215304.68,1032714.86,0.0,64753.29,85.9,125.0
FERT_B_001,2024-10-15,化肥,尿素,B类,1760.41,220051.79,1074496.45,0.0,66180.99,85.9,125.0
FERT_B_001,2024-10-16,化肥,尿素,B类,1825.08,228134.66,1101377.89,0.0,68611.93,85.9,125.0
FERT_B_001,2024-10-17,化肥,尿素,B类,1233.0,154125.01,716410.56,0.0,46353.39,85.9,125.0
FERT_B_001,2024-10-18,化肥,尿素,B类,1358.75,169843.86,851351.81,0.0,51080.86,85.9,125.0
FERT_B_001,2024-10-19,化肥,尿素,B类,797.32,99664.39,478882.52,0.0,29974.25,85.9,125.0
FERT_B_001,2024-10-20,化肥,尿素,B类,1030.45,128806.54,624706.19,0.0,38738.81,85.9,125.0
FERT_B_001,2024-10-21,化肥,尿素,B类,1415.64,176954.76,886435.34,0.0,53219.48,85.9,125.0
FERT_B_001,2024-10-22,化肥,尿素,B类,1303.32,162914.98,796247.8,0.0,48996.99,85.9,125.0
FERT_B_001,2024-10-23,化肥,尿素,B类,1476.21,184526.26,933666.88,0.0,55496.62,85.9,125.0
FERT_B_001,2024-10-24,化肥,尿素,B类,1652.11,206513.8,1040528.03,0.0,62109.41,85.9,125.0
FERT_B_001,2024-10-25,化肥,尿素,B类,1435.15,179393.77,902949.35,0.0,53953.01,85.9,125.0
FERT_B_001,2024-10-26,化肥,尿素,B类,804.89,100611.46,475527.31,0.0,30259.08,85.9,125.0
FERT_B_001,2024-10-27,化肥,尿素,B类,933.07,116634.27,577067.88,0.0,35077.98,85.9,125.0
FERT_B_001,2024-10-28,化肥,尿素,B类,1289.93,161240.89,750842.01,0.0,48493.5,85.9,125.0
FERT_B_001,2024-10-29,化肥,尿素,B类,1887.46,235932.15,1143336.4,0.0,70957.04,85.9,125.0
FERT_B_001,2024-10-30,化肥,尿素,B类,1439.98,179997.78,839292.49,0.0,54134.67,85.9,125.0
FERT_B_001,2024-10-31,化肥,尿素,B类,1416.17,177021.31,875742.13,0.0,53239.49,85.9,125.0
FERT_B_001,2024-11-01,化肥,尿素,B类,1347.6,168449.93,820664.65,0.0,50661.63,85.9,125.0
FERT_B_001,2024-11-02,化肥,尿素,B类,847.38,105922.25,506993.86,0.0,31856.32,85.9,125.0
FERT_B_001,2024-11-03,化肥,尿素,B类,581.42,72676.91,349524.17,0.0,21857.72,85.9,125.0
FERT_B_001,2024-11-04,化肥,尿素,B类,1424.84,178104.98,830171.22,0.0,53565.41,85.9,125.0
FERT_B_001,2024-11-05,化肥,尿素,B类,1189.59,148698.66,743717.49,0.0,44721.4,85.9,125.0
FERT_B_001,2024-11-06,化肥,尿素,B类,1376.67,172083.73,874433.05,0.0,51754.5,85.9,125.0
FERT_B_001,2024-11-07,化肥,尿素,B类,1249.77,156221.54,796869.27,0.0,46983.92,85.9,125.0
FERT_B_001,2024-11-08,化肥,尿素,B类,1396.46,174557.39,817839.35,0.0,52498.46,85.9,125.0
FERT_B_001,2024-11-09,化肥,尿素,B类,673.93,84240.77,426151.67,0.0,25335.57,85.9,125.0
FERT_B_001,2024-11-10,化肥,尿素,B类,858.16,107269.43,516432.12,0.0,32261.48,85.9,125.0
FERT_B_001,2024-11-11,化肥,尿素,B类,1651.57,206445.99,994931.17,0.0,62089.02,85.9,125.0
FERT_B_001,2024-11-12,化肥,尿素,B类,1491.8,186475.57,899821.19,0.0,56082.88,85.9,125.0
FERT_B_001,2024-11-13,化肥,尿素,B类,1566.36,195795.62,979066.09,0.0,58885.9,85.9,125.0
FERT_B_001,2024-11-14,化肥,尿素,B类,1366.0,170750.05,867964.05,0.0,51353.4,85.9,125.0
FERT_B_001,2024-11-15,化肥,尿素,B类,1487.35,185918.52,926233.65,0.0,55915.34,85.9,125.0
FERT_B_001,2024-11-16,化肥,尿素,B类,563.81,70476.72,345671.23,0.0,21196.01,85.9,125.0
FERT_B_001,2024-11-17,化肥,尿素,B类,852.12,106514.65,545468.25,0.0,32034.48,85.9,125.0
FERT_B_001,2024-11-18,化肥,尿素,B类,1440.8,180099.6,839139.09,0.0,54165.29,85.9,125.0
FERT_B_001,2024-11-19,化肥,尿素,B类,1389.08,173634.93,826710.71,0.0,52221.03,85.9,125.0
FERT_B_001,2024-11-20,化肥,尿素,B类,1805.99,225749.35,1146947.95,0.0,67894.54,85.9,125.0
FERT_B_001,2024-11-21,化肥,尿素,B类,1868.08,233510.15,1134127.68,0.0,70228.62,85.9,125.0
FERT_B_001,2024-11-22,化肥,尿素,B类,1746.77,218346.58,1019890.83,0.0,65668.14,85.9,125.0
FERT_B_001,2024-11-23,化肥,尿素,B类,994.35,124294.28,607041.68,0.0,37381.74,85.9,125.0
FERT_B_001,2024-11-24,化肥,尿素,B类,700.47,87559.08,435873.47,0.0,26333.56,85.9,125.0
FERT_B_001,2024-11-25,化肥,尿素,B类,1224.23,153028.63,752032.33,0.0,46023.65,85.9,125.0
FERT_B_001,2024-11-26,化肥,尿素,B类,1713.1,214136.98,1070585.42,0.0,64402.1,85.9,125.0
FERT_B_001,2024-11-27,化肥,尿素,B类,1523.0,190374.53,963823.87,0.0,57255.5,85.9,125.0
FERT_B_001,2024-11-28,化肥,尿素,B类,1613.99,201749.23,1009638.6,0.0,60676.46,85.9,125.0
FERT_B_001,2024-11-29,化肥,尿素,B类,1544.4,193050.36,933130.55,0.0,58060.26,85.9,125.0
FERT_B_001,2024-11-30,化肥,尿素,B类,527.36,65919.99,310880.72,0.0,19825.56,85.9,125.0
FERT_B_001,2024-12-01,化肥,尿素,B类,802.67,100334.26,557389.31,0.0,30175.72,85.9,125.0
FERT_B_001,2024-12-02,化肥,尿素,B类,1632.79,204098.63,1116755.37,0.0,61383.05,85.9,125.0
FERT_B_001,2024-12-03,化肥,尿素,B类,1466.71,183339.02,959539.12,0.0,55139.55,85.9,125.0
FERT_B_001,2024-12-04,化肥,尿素,B类,1626.81,203351.01,1059388.49,0.0,61158.2,85.9,125.0
FERT_B_001,2024-12-05,化肥,尿素,B类,1240.25,155031.65,797669.32,0.0,46626.06,85.9,125.0
FERT_B_001,2024-12-06,化肥,尿素,B类,1459.37,182421.41,1017693.08,0.0,54863.58,85.9,125.0
FERT_B_001,2024-12-07,化肥,尿素,B类,869.52,108689.39,591242.67,0.0,32688.54,85.9,125.0
FERT_B_001,2024-12-08,化肥,尿素,B类,881.89,110236.31,593855.04,0.0,33153.78,85.9,125.0
FERT_B_001,2024-12-09,化肥,尿素,B类,1249.36,156170.35,846686.71,0.0,46968.53,85.9,125.0
FERT_B_001,2024-12-10,化肥,尿素,B类,1334.49,166811.74,912548.06,0.0,50168.95,85.9,125.0
FERT_B_001,2024-12-11,化肥,尿素,B类,1606.04,200755.37,1069117.22,0.0,60377.56,85.9,125.0
FERT_B_001,2024-12-12,化肥,尿素,B类,1511.1,188887.14,973538.47,0.0,56808.16,85.9,125.0
FERT_B_001,2024-12-13,化肥,尿素,B类,1766.44,220804.91,1155509.94,0.0,66407.49,85.9,125.0
FERT_B_001,2024-12-14,化肥,尿素,B类,640.13,80015.98,448126.12,0.0,24064.96,85.9,125.0
FERT_B_001,2024-12-15,化肥,尿素,B类,1059.62,132452.51,729287.59,0.0,39835.34,85.9,125.0
FERT_B_001,2024-12-16,化肥,尿素,B类,1513.55,189193.99,1038713.8,0.0,56900.45,85.9,125.0
FERT_B_001,2024-12-17,化肥,尿素,B类,1506.66,188332.4,1045408.1,0.0,56641.32,85.9,125.0
FERT_B_001,2024-12-18,化肥,尿素,B类,1592.44,199054.82,1099758.95,0.0,59866.11,85.9,125.0
FERT_B_001,2024-12-19,化肥,尿素,B类,1324.15,165518.14,895467.7,0.0,49779.89,85.9,125.0
FERT_B_001,2024-12-20,化肥,尿素,B类,1738.96,217369.94,1130780.9,0.0,65374.42,85.9,125.0
FERT_B_001,2024-12-21,化肥,尿素,B类,822.81,102851.58,545739.71,0.0,30932.81,85.9,125.0
FERT_B_001,2024-12-22,化肥,尿素,B类,573.09,71636.49,373565.26,0.0,21544.81,85.9,125.0
FERT_B_001,2024-12-23,化肥,尿素,B类,1471.6,183949.47,959907.28,0.0,55323.15,85.9,125.0
FERT_B_001,2024-12-24,化肥,尿素,B类,1580.38,197547.76,1075106.44,0.0,59412.86,85.9,125.0
FERT_B_001,2024-12-25,化肥,尿素,B类,1210.13,151266.13,788533.53,0.0,45493.57,85.9,125.0
FERT_B_001,2024-12-26,化肥,尿素,B类,1498.88,187360.53,966785.28,0.0,56349.03,85.9,125.0
FERT_B_001,2024-12-27,化肥,尿素,B类,1253.5,156687.61,872743.45,0.0,47124.09,85.9,125.0
FERT_B_001,2024-12-28,化肥,尿素,B类,588.08,73510.39,395727.97,0.0,22108.39,85.9,125.0
FERT_B_001,2024-12-29,化肥,尿素,B类,1008.6,126075.1,683408.73,0.0,37917.32,85.9,125.0
FERT_B_001,2024-12-30,化肥,尿素,B类,1319.89,164986.22,912315.74,0.0,49619.92,85.9,125.0
FERT_C_001,2024-01-01,化肥,尿素,C类,873.99,126641.43,651883.32,0.0,38087.65,89.2,144.9
FERT_C_001,2024-01-02,化肥,尿素,C类,667.18,96674.89,502298.93,0.0,29075.16,89.2,144.9
FERT_C_001,2024-01-03,化肥,尿素,C类,737.79,106905.42,598445.6,0.0,32152.01,89.2,144.9
FERT_C_001,2024-01-04,化肥,尿素,C类,824.81,119515.56,655602.55,0.0,35944.53,89.2,144.9
FERT_C_001,2024-01-05,化肥,尿素,C类,780.14,113042.37,590634.25,0.0,33997.71,89.2,144.9
FERT_C_001,2024-01-06,化肥,尿素,C类,410.98,59550.69,318181.69,0.0,17909.98,89.2,144.9
FERT_C_001,2024-01-07,化肥,尿素,C类,306.21,44370.15,230793.66,0.0,13344.41,89.2,144.9
FERT_C_001,2024-01-08,化肥,尿素,C类,708.55,102668.56,557742.67,0.0,30877.76,89.2,144.9
FERT_C_001,2024-01-09,化肥,尿素,C类,743.58,107745.31,557723.48,0.0,32404.6,89.2,144.9
FERT_C_001,2024-01-10,化肥,尿素,C类,740.93,107360.89,594187.93,0.0,32288.99,89.2,144.9
FERT_C_001,2024-01-11,化肥,尿素,C类,760.56,110205.46,566217.6,0.0,33144.5,89.2,144.9
FERT_C_001,2024-01-12,化肥,尿素,C类,715.71,103707.05,564795.76,0.0,31190.09,89.2,144.9
FERT_C_001,2024-01-13,化肥,尿素,C类,470.77,68214.9,362490.64,0.0,20515.76,89.2,144.9
FERT_C_001,2024-01-14,化肥,尿素,C类,552.34,80034.52,414658.63,0.0,24070.53,89.2,144.9
FERT_C_001,2024-01-15,化肥,尿素,C类,653.89,94748.83,490399.73,0.0,28495.89,89.2,144.9
FERT_C_001,2024-01-16,化肥,尿素,C类,869.35,125968.38,683592.98,0.0,37885.23,89.2,144.9
FERT_C_001,2024-01-17,化肥,尿素,C类,756.11,109560.87,610824.09,0.0,32950.64,89.2,144.9
FERT_C_001,2024-01-18,化肥,尿素,C类,899.06,130273.83,679124.23,0.0,39180.1,89.2,144.9
FERT_C_001,2024-01-19,化肥,尿素,C类,810.25,117405.77,640779.49,0.0,35310.01,89.2,144.9
FERT_C_001,2024-01-20,化肥,尿素,C类,399.46,57881.24,305227.62,0.0,17407.89,89.2,144.9
FERT_C_001,2024-01-21,化肥,尿素,C类,378.82,54891.45,284165.01,0.0,16508.71,89.2,144.9
FERT_C_001,2024-01-22,化肥,尿素,C类,914.17,132463.74,739353.44,0.0,39838.72,89.2,144.9
FERT_C_001,2024-01-23,化肥,尿素,C类,896.98,129972.56,671100.64,0.0,39089.49,89.2,144.9
FERT_C_001,2024-01-24,化肥,尿素,C类,727.66,105438.49,548141.67,0.0,31710.82,89.2,144.9
FERT_C_001,2024-01-25,化肥,尿素,C类,794.41,115110.46,612020.47,0.0,34619.69,89.2,144.9
FERT_C_001,2024-01-26,化肥,尿素,C类,887.45,128590.94,689207.6,0.0,38673.97,89.2,144.9
FERT_C_001,2024-01-27,化肥,尿素,C类,363.85,52722.01,294958.02,0.0,15856.24,89.2,144.9
FERT_C_001,2024-01-28,化肥,尿素,C类,247.06,35799.23,200896.99,0.0,10766.69,89.2,144.9
FERT_C_001,2024-01-29,化肥,尿素,C类,695.72,100809.96,532479.15,0.0,30318.78,89.2,144.9
FERT_C_001,2024-01-30,化肥,尿素,C类,799.0,115774.71,616871.66,0.0,34819.46,89.2,144.9
FERT_C_001,2024-01-31,化肥,尿素,C类,828.02,119979.42,662013.51,0.0,36084.04,89.2,144.9
FERT_C_001,2024-02-01,化肥,尿素,C类,781.73,113273.28,603804.25,0.0,34067.15,89.2,144.9
FERT_C_001,2024-02-02,化肥,尿素,C类,791.86,114740.0,617998.12,0.0,34508.27,89.2,144.9
FERT_C_001,2024-02-03,化肥,尿素,C类,391.73,56762.27,307069.51,0.0,17071.36,89.2,144.9
FERT_C_001,2024-02-04,化肥,尿素,C类,408.33,59167.37,323331.11,0.0,17794.7,89.2,144.9
FERT_C_001,2024-02-05,化肥,尿素,C类,880.22,127544.32,668452.19,0.0,38359.19,89.2,144.9
FERT_C_001,2024-02-06,化肥,尿素,C类,735.99,106644.47,547565.34,0.0,32073.52,89.2,144.9
FERT_C_001,2024-02-07,化肥,尿素,C类,874.33,126689.84,706385.26,0.0,38102.21,89.2,144.9
FERT_C_001,2024-02-08,化肥,尿素,C类,662.63,96014.92,531968.82,0.0,28876.67,89.2,144.9
FERT_C_001,2024-02-09,化肥,尿素,C类,929.6,134699.31,709864.1,0.0,40511.07,89.2,144.9
FERT_C_001,2024-02-10,化肥,尿素,C类,450.97,65345.61,365972.18,0.0,19652.81,89.2,144.9
FERT_C_001,2024-02-11,化肥,尿素,C类,351.25,50895.67,281466.44,0.0,15306.97,89.2,144.9
FERT_C_001,2024-02-12,化肥,尿素,C类,632.91,91708.58,513182.36,0.0,27581.53,89.2,144.9
FERT_C_001,2024-02-13,化肥,尿素,C类,814.92,118082.52,606823.85,0.0,35513.54,89.2,144.9
FERT_C_001,2024-02-14,化肥,尿素,C类,874.01,126643.43,692555.22,0.0,38088.25,89.2,144.9
FERT_C_001,2024-02-15,化肥,尿素,C类,755.28,109440.02,605745.84,0.0,32914.29,89.2,144.9
FERT_C_001,2024-02-16,化肥,尿素,C类,792.53,114837.87,609149.64,0.0,34537.71,89.2,144.9
FERT_C_001,2024-02-17,化肥,尿素,C类,227.54,32970.86,178174.36,0.0,9916.05,89.2,144.9
FERT_C_001,2024-02-18,化肥,尿素,C类,309.98,44915.63,234243.04,0.0,13508.46,89.2,144.9
FERT_C_001,2024-02-19,化肥,尿素,C类,886.67,128478.01,702409.73,0.0,38640.0,89.2,144.9
FERT_C_001,2024-02-20,化肥,尿素,C类,726.79,105311.28,557181.68,0.0,31672.56,89.2,144.9
FERT_C_001,2024-02-21,化肥,尿素,C类,887.02,128529.4,676851.24,0.0,38655.46,89.2,144.9
FERT_C_001,2024-02-22,化肥,尿素,C类,759.78,110091.56,566068.73,0.0,33110.24,89.2,144.9
FERT_C_001,2024-02-23,化肥,尿素,C类,847.1,122744.21,629852.65,0.0,36915.55,89.2,144.9
FERT_C_001,2024-02-24,化肥,尿素,C类,495.2,71754.84,398510.01,0.0,21580.4,89.2,144.9
FERT_C_001,2024-02-25,化肥,尿素,C类,505.46,73240.78,408306.32,0.0,22027.3,89.2,144.9
FERT_C_001,2024-02-26,化肥,尿素,C类,820.65,118912.3,634154.01,0.0,35763.1,89.2,144.9
FERT_C_001,2024-02-27,化肥,尿素,C类,773.0,112007.26,602679.34,0.0,33686.4,89.2,144.9
FERT_C_001,2024-02-28,化肥,尿素,C类,832.62,120646.07,630924.81,0.0,36284.53,89.2,144.9
FERT_C_001,2024-02-29,化肥,尿素,C类,769.51,111501.31,581568.37,0.0,33534.23,89.2,144.9
FERT_C_001,2024-03-01,化肥,尿素,C类,855.35,123940.13,625754.25,0.0,37275.23,89.2,144.9
FERT_C_001,2024-03-02,化肥,尿素,C类,420.11,60874.19,291637.07,0.0,18308.03,89.2,144.9
FERT_C_001,2024-03-03,化肥,尿素,C类,517.81,75029.97,354020.24,0.0,22565.4,89.2,144.9
FERT_C_001,2024-03-04,化肥,尿素,C类,884.06,128099.96,606295.16,0.0,38526.3,89.2,144.9
FERT_C_001,2024-03-05,化肥,尿素,C类,636.08,92168.27,454610.37,0.0,27719.78,89.2,144.9
FERT_C_001,2024-03-06,化肥,尿素,C类,787.05,114044.03,544639.02,0.0,34298.95,89.2,144.9
FERT_C_001,2024-03-07,化肥,尿素,C类,727.75,105451.46,519815.34,0.0,31714.73,89.2,144.9
FERT_C_001,2024-03-08,化肥,尿素,C类,815.44,118157.93,579830.96,0.0,35536.22,89.2,144.9
FERT_C_001,2024-03-09,化肥,尿素,C类,256.59,37179.69,177322.04,0.0,11181.86,89.2,144.9
FERT_C_001,2024-03-10,化肥,尿素,C类,473.22,68569.91,336893.28,0.0,20622.53,89.2,144.9
FERT_C_001,2024-03-11,化肥,尿素,C类,778.01,112733.93,540164.14,0.0,33904.94,89.2,144.9
FERT_C_001,2024-03-12,化肥,尿素,C类,804.29,116541.15,560799.93,0.0,35049.97,89.2,144.9
FERT_C_001,2024-03-13,化肥,尿素,C类,720.85,104450.82,494371.94,0.0,31413.78,89.2,144.9
FERT_C_001,2024-03-14,化肥,尿素,C类,884.92,128225.47,655662.06,0.0,38564.05,89.2,144.9
FERT_C_001,2024-03-15,化肥,尿素,C类,767.84,111260.71,538140.79,0.0,33461.87,89.2,144.9
FERT_C_001,2024-03-16,化肥,尿素,C类,287.38,41641.97,209548.12,0.0,12523.9,89.2,144.9
FERT_C_001,2024-03-17,化肥,尿素,C类,376.88,54609.44,263461.33,0.0,16423.89,89.2,144.9
FERT_C_001,2024-03-18,化肥,尿素,C类,864.48,125263.81,598705.13,0.0,37673.33,89.2,144.9
FERT_C_001,2024-03-19,化肥,尿素,C类,699.73,101391.03,514060.15,0.0,30493.54,89.2,144.9
FERT_C_001,2024-03-20,化肥,尿素,C类,721.38,104527.35,529920.59,0.0,31436.8,89.2,144.9
FERT_C_001,2024-03-21,化肥,尿素,C类,886.37,128434.38,643874.82,0.0,38626.88,89.2,144.9
FERT_C_001,2024-03-22,化肥,尿素,C类,772.76,111972.56,547543.12,0.0,33675.96,89.2,144.9
FERT_C_001,2024-03-23,化肥,尿素,C类,471.57,68330.0,347940.15,0.0,20550.38,89.2,144.9
FERT_C_001,2024-03-24,化肥,尿素,C类,460.47,66721.78,320493.25,0.0,20066.7,89.2,144.9
FERT_C_001,2024-03-25,化肥,尿素,C类,807.93,117069.67,567586.98,0.0,35208.92,89.2,144.9
FERT_C_001,2024-03-26,化肥,尿素,C类,927.72,134426.89,648900.19,0.0,40429.14,89.2,144.9
